"","datetime","u100","closest_lon","closest_lat"
"157",2024-01-07 12:00:00,-4.62152099609375,-7.25,51
"158",2024-01-07 13:00:00,-4.71092224121094,-7.25,51
"159",2024-01-07 14:00:00,-4.82485961914062,-7.25,51
"160",2024-01-07 15:00:00,-4.6170654296875,-7.25,51
"161",2024-01-07 16:00:00,-4.86721801757812,-7.25,51
"162",2024-01-07 17:00:00,-5.41409301757812,-7.25,51
"163",2024-01-07 18:00:00,-6.01754760742188,-7.25,51
"164",2024-01-07 19:00:00,-6.44902038574219,-7.25,51
"165",2024-01-07 20:00:00,-6.98051452636719,-7.25,51
"166",2024-01-07 21:00:00,-7.74581909179688,-7.25,51
"167",2024-01-07 22:00:00,-7.64067077636719,-7.25,51
"168",2024-01-07 23:00:00,-7.47892761230469,-7.25,51
"169",2024-01-08,-7.8514404296875,-7.25,51
"170",2024-01-08 01:00:00,-8.15206909179688,-7.25,51
"171",2024-01-08 02:00:00,-8.39674377441406,-7.25,51
"172",2024-01-08 03:00:00,-8.80763244628906,-7.25,51
"173",2024-01-08 04:00:00,-9.18803405761719,-7.25,51
"174",2024-01-08 05:00:00,-9.76679992675781,-7.25,51
"175",2024-01-08 06:00:00,-10.4907531738281,-7.25,51
"176",2024-01-08 07:00:00,-10.9900360107422,-7.25,51
"177",2024-01-08 08:00:00,-11.3380126953125,-7.25,51
"178",2024-01-08 09:00:00,-11.6425933837891,-7.25,51
"179",2024-01-08 10:00:00,-11.1030731201172,-7.25,51
"180",2024-01-08 11:00:00,-10.5213317871094,-7.25,51
"181",2024-01-08 12:00:00,-10.6224060058594,-7.25,51
"182",2024-01-08 13:00:00,-10.8961181640625,-7.25,51
"183",2024-01-08 14:00:00,-11.6504669189453,-7.25,51
"184",2024-01-08 15:00:00,-12.4250793457031,-7.25,51
"185",2024-01-08 16:00:00,-12.4952392578125,-7.25,51
"186",2024-01-08 17:00:00,-12.5806121826172,-7.25,51
"187",2024-01-08 18:00:00,-12.6543426513672,-7.25,51
"188",2024-01-08 19:00:00,-12.4775543212891,-7.25,51
"189",2024-01-08 20:00:00,-12.6348571777344,-7.25,51
"190",2024-01-08 21:00:00,-12.8471221923828,-7.25,51
"191",2024-01-08 22:00:00,-13.6288452148438,-7.25,51
"192",2024-01-08 23:00:00,-12.3579864501953,-7.25,51
"193",2024-01-09,-11.4909057617188,-7.25,51
"194",2024-01-09 01:00:00,-11.2278900146484,-7.25,51
"195",2024-01-09 02:00:00,-11.03515625,-7.25,51
"196",2024-01-09 03:00:00,-10.7709045410156,-7.25,51
"197",2024-01-09 04:00:00,-10.6148071289062,-7.25,51
"198",2024-01-09 05:00:00,-10.1616363525391,-7.25,51
"199",2024-01-09 06:00:00,-9.67835998535156,-7.25,51
"200",2024-01-09 07:00:00,-9.58537292480469,-7.25,51
"201",2024-01-09 08:00:00,-9.43751525878906,-7.25,51
"202",2024-01-09 09:00:00,-9.72987365722656,-7.25,51
"203",2024-01-09 10:00:00,-9.36129760742188,-7.25,51
"204",2024-01-09 11:00:00,-10.3765411376953,-7.25,51
"205",2024-01-09 12:00:00,-11.0364532470703,-7.25,51
"206",2024-01-09 13:00:00,-10.9460601806641,-7.25,51
"207",2024-01-09 14:00:00,-10.9212646484375,-7.25,51
"208",2024-01-09 15:00:00,-11.5538787841797,-7.25,51
"209",2024-01-09 16:00:00,-11.5721893310547,-7.25,51
"210",2024-01-09 17:00:00,-11.3496551513672,-7.25,51
"211",2024-01-09 18:00:00,-11.8578186035156,-7.25,51
"212",2024-01-09 19:00:00,-12.1539459228516,-7.25,51
"213",2024-01-09 20:00:00,-12.3881072998047,-7.25,51
"214",2024-01-09 21:00:00,-12.0978240966797,-7.25,51
"215",2024-01-09 22:00:00,-10.7798919677734,-7.25,51
"216",2024-01-09 23:00:00,-11.8643035888672,-7.25,51
"217",2024-01-10,-11.610595703125,-7.25,51
"218",2024-01-10 01:00:00,-11.6639556884766,-7.25,51
"219",2024-01-10 02:00:00,-12.478271484375,-7.25,51
"220",2024-01-10 03:00:00,-13.2619934082031,-7.25,51
"221",2024-01-10 04:00:00,-13.3461608886719,-7.25,51
"222",2024-01-10 05:00:00,-13.5438842773438,-7.25,51
"223",2024-01-10 06:00:00,-13.5714874267578,-7.25,51
"224",2024-01-10 07:00:00,-13.5069732666016,-7.25,51
"225",2024-01-10 08:00:00,-13.0519409179688,-7.25,51
"226",2024-01-10 09:00:00,-12.4235229492188,-7.25,51
"227",2024-01-10 10:00:00,-12.5689239501953,-7.25,51
"228",2024-01-10 11:00:00,-11.6056060791016,-7.25,51
"229",2024-01-10 12:00:00,-11.0023345947266,-7.25,51
"230",2024-01-10 13:00:00,-10.2986755371094,-7.25,51
"231",2024-01-10 14:00:00,-9.46038818359375,-7.25,51
"232",2024-01-10 15:00:00,-8.9456787109375,-7.25,51
"233",2024-01-10 16:00:00,-8.41499328613281,-7.25,51
"234",2024-01-10 17:00:00,-8.31698608398438,-7.25,51
"235",2024-01-10 18:00:00,-8.81123352050781,-7.25,51
"236",2024-01-10 19:00:00,-9.09579467773438,-7.25,51
"237",2024-01-10 20:00:00,-8.98739624023438,-7.25,51
"238",2024-01-10 21:00:00,-8.89114379882812,-7.25,51
"239",2024-01-10 22:00:00,-9.49786376953125,-7.25,51
"240",2024-01-10 23:00:00,-9.16105651855469,-7.25,51
"241",2024-01-11,-9.49990844726562,-7.25,51
"242",2024-01-11 01:00:00,-9.57514953613281,-7.25,51
"243",2024-01-11 02:00:00,-9.44017028808594,-7.25,51
"244",2024-01-11 03:00:00,-10.1878509521484,-7.25,51
"245",2024-01-11 04:00:00,-10.6709442138672,-7.25,51
"246",2024-01-11 05:00:00,-10.4053802490234,-7.25,51
"247",2024-01-11 06:00:00,-10.0241546630859,-7.25,51
"248",2024-01-11 07:00:00,-9.86354064941406,-7.25,51
"249",2024-01-11 08:00:00,-9.62138366699219,-7.25,51
"250",2024-01-11 09:00:00,-9.68235778808594,-7.25,51
"251",2024-01-11 10:00:00,-9.7242431640625,-7.25,51
"252",2024-01-11 11:00:00,-9.57418823242188,-7.25,51
"253",2024-01-11 12:00:00,-9.66514587402344,-7.25,51
"254",2024-01-11 13:00:00,-9.24034118652344,-7.25,51
"255",2024-01-11 14:00:00,-8.42576599121094,-7.25,51
"256",2024-01-11 15:00:00,-8.19268798828125,-7.25,51
"257",2024-01-11 16:00:00,-8.81985473632812,-7.25,51
"258",2024-01-11 17:00:00,-9.260009765625,-7.25,51
"259",2024-01-11 18:00:00,-9.09791564941406,-7.25,51
"260",2024-01-11 19:00:00,-8.49020385742188,-7.25,51
"261",2024-01-11 20:00:00,-8.28866577148438,-7.25,51
"262",2024-01-11 21:00:00,-8.31472778320312,-7.25,51
"263",2024-01-11 22:00:00,-6.95703125,-7.25,51
"264",2024-01-11 23:00:00,-6.71237182617188,-7.25,51
"265",2024-01-12,-6.51690673828125,-7.25,51
"266",2024-01-12 01:00:00,-6.56690979003906,-7.25,51
"267",2024-01-12 02:00:00,-6.455810546875,-7.25,51
"268",2024-01-12 03:00:00,-6.3245849609375,-7.25,51
"269",2024-01-12 04:00:00,-6.33515930175781,-7.25,51
"270",2024-01-12 05:00:00,-6.54913330078125,-7.25,51
"271",2024-01-12 06:00:00,-6.93316650390625,-7.25,51
"272",2024-01-12 07:00:00,-7.26876831054688,-7.25,51
"273",2024-01-12 08:00:00,-7.28231811523438,-7.25,51
"274",2024-01-12 09:00:00,-7.18440246582031,-7.25,51
"275",2024-01-12 10:00:00,-6.96946716308594,-7.25,51
"276",2024-01-12 11:00:00,-7.21148681640625,-7.25,51
"277",2024-01-12 12:00:00,-6.88752746582031,-7.25,51
"278",2024-01-12 13:00:00,-6.43984985351562,-7.25,51
"279",2024-01-12 14:00:00,-6.20578002929688,-7.25,51
"280",2024-01-12 15:00:00,-6.09982299804688,-7.25,51
"281",2024-01-12 16:00:00,-5.8154296875,-7.25,51
"282",2024-01-12 17:00:00,-5.56045532226562,-7.25,51
"283",2024-01-12 18:00:00,-5.66943359375,-7.25,51
"284",2024-01-12 19:00:00,-6.02494812011719,-7.25,51
"285",2024-01-12 20:00:00,-6.16639709472656,-7.25,51
"286",2024-01-12 21:00:00,-6.20625305175781,-7.25,51
"287",2024-01-12 22:00:00,-5.92430114746094,-7.25,51
"288",2024-01-12 23:00:00,-6.24568176269531,-7.25,51
"289",2024-01-13,-6.74810791015625,-7.25,51
"290",2024-01-13 01:00:00,-7.12400817871094,-7.25,51
"291",2024-01-13 02:00:00,-7.44790649414062,-7.25,51
"292",2024-01-13 03:00:00,-7.43850708007812,-7.25,51
"293",2024-01-13 04:00:00,-7.13858032226562,-7.25,51
"294",2024-01-13 05:00:00,-6.69424438476562,-7.25,51
"295",2024-01-13 06:00:00,-6.46121215820312,-7.25,51
"296",2024-01-13 07:00:00,-6.38386535644531,-7.25,51
"297",2024-01-13 08:00:00,-6.8079833984375,-7.25,51
"298",2024-01-13 09:00:00,-7.14186096191406,-7.25,51
"299",2024-01-13 10:00:00,-6.61250305175781,-7.25,51
"300",2024-01-13 11:00:00,-6.32704162597656,-7.25,51
"301",2024-01-13 12:00:00,-6.16061401367188,-7.25,51
"302",2024-01-13 13:00:00,-6.18429565429688,-7.25,51
"303",2024-01-13 14:00:00,-5.99130249023438,-7.25,51
"304",2024-01-13 15:00:00,-5.52774047851562,-7.25,51
"305",2024-01-13 16:00:00,-5.26983642578125,-7.25,51
"306",2024-01-13 17:00:00,-5.33314514160156,-7.25,51
"307",2024-01-13 18:00:00,-5.12425231933594,-7.25,51
"308",2024-01-13 19:00:00,-4.92265319824219,-7.25,51
"309",2024-01-13 20:00:00,-4.91009521484375,-7.25,51
"310",2024-01-13 21:00:00,-4.91117858886719,-7.25,51
"311",2024-01-13 22:00:00,-4.43229675292969,-7.25,51
"312",2024-01-13 23:00:00,-4.16986083984375,-7.25,51
"313",2024-01-14,-3.72210693359375,-7.25,51
"314",2024-01-14 01:00:00,-3.42759704589844,-7.25,51
"315",2024-01-14 02:00:00,-2.99087524414062,-7.25,51
"316",2024-01-14 03:00:00,-2.81297302246094,-7.25,51
"317",2024-01-14 04:00:00,-2.99755859375,-7.25,51
"318",2024-01-14 05:00:00,-3.22178649902344,-7.25,51
"319",2024-01-14 06:00:00,-3.58665466308594,-7.25,51
"320",2024-01-14 07:00:00,-3.9278564453125,-7.25,51
"321",2024-01-14 08:00:00,-4.13116455078125,-7.25,51
"322",2024-01-14 09:00:00,-3.94673156738281,-7.25,51
