"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.0037140795449722,0.00901990746636105,0.0169786493484443,0.0188356891209304,0.0241415170423193,0.0416507491829025,0.0217538944776943,0.018570397724861,0.0143257353877499,0.00636699350566662,0.00291820535676387,0.00265291396069443,0.00132645698034721,0.000530582792138885,0.000265291396069443,0.000265291396069443,0,0,0,0,0.183846937476124,14.3440404940787
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.000530582792138885,0.00504053652531941,0.00795874188208328,0.00955049025849994,0.0193662719130693,0.0148563181798888,0.018570397724861,0.0132645698034721,0.00583641071352774,0.00344878814890275,0.00132645698034721,0.00159174837641666,0.000265291396069443,0.000795874188208328,0,0,0,0,0,0.102933061674944,14.4469735557536
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018570397724861,0.00212233116855554,0.00504053652531941,0.00610170210959718,0.0055711193174583,0.0129992784074027,0.00238762256462498,0.00132645698034721,0.00159174837641666,0.00159174837641666,0.000795874188208328,0.000265291396069443,0,0,0,0,0,0.0416507491829025,14.4886243049365
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212233116855554,0.00132645698034721,0.00265291396069443,0.00450995373318053,0.00238762256462498,0.00238762256462498,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,0,0.0167133579523749,14.5053376628889
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000795874188208328,0.000530582792138885,0.00106116558427777,0,0.000530582792138885,0.00212233116855554,0.000530582792138885,0,0,0,0,0,0,0,0.00583641071352774,14.5111740736024
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000530582792138885,0,0,0.000530582792138885,0,0,0,0,0,0,0,0,0.00132645698034721,14.5125005305828
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,14.5127658219789
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0.000795874188208328,0,0,0,0,0,0,0,0,0,0.00106116558427777,14.5138269875631
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5138269875631
"ColTotals",0,0,0,0,0,0,0,0.00291820535676387,0.0252026826265971,0.100280147714249,0.282535336813956,0.316757926906915,0.429772061632497,0.294738741033151,0.331614245086803,0.446485419584872,0.780221995840231,0.812322254764633,1.03304469629441,1.06859374336772,1.22538095844476,1.13942654611826,1.1686085996859,0.973619423574855,1.1052039560253,0.620781866802496,0.684982384651301,0.45205653890233,0.343021775117789,0.318084383887262,0.162358334394499,0.15254255273993,0.116462922874485,0.0400590008064858,0.0366102126575831,0.0222844772698332,0.0135298611995416,0.0055711193174583,0.00583641071352774,0.00159174837641666,0,0.000795874188208328,0.000530582792138885,0,14.5138269875631,NA
"ColCumSum",0,0,0,0,0,0,0,0.00291820535676387,0.0281208879833609,0.12840103569761,0.410936372511567,0.727694299418481,1.15746636105098,1.45220510208413,1.78381934717093,2.2303047667558,3.01052676259604,3.82284901736067,4.85589371365508,5.92448745702279,7.14986841546755,8.28929496158581,9.4579035612717,10.4315229848466,11.5367269408719,12.1575088076743,12.8424911923257,13.294547731228,13.6375695063458,13.955653890233,14.1180122246275,14.2705547773675,14.3870177002419,14.4270767010484,14.463686913706,14.4859713909758,14.4995012521754,14.5050723714928,14.5109087822064,14.5125005305828,14.5125005305828,14.513296404771,14.5138269875631,14.5138269875631,NA,NA
