"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.0193662719130693,0.0270597223990832,0.0535888620060274,0.0464259943121525,0.0464259943121525,0.0283861793794304,0.0175092321405832,0.00848932467422217,0.0100810730506388,0.00716286769387495,0.00265291396069443,0.000795874188208328,0.000265291396069443,0.000265291396069443,0,0.000530582792138885,0,0,0,0,0,0,0,0,0.269801349802623,1.0001485631818
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00318349675283331,0.00663228490173607,0.0363449212615136,0.0368755040536525,0.0530582792138885,0.0206927288934165,0.0220191858737637,0.0124686956152638,0.011407530030986,0.00795874188208328,0.00477524512924997,0.0037140795449722,0.00106116558427777,0.00106116558427777,0.000795874188208328,0.000265291396069443,0,0,0,0,0,0,0,0,0.222579481302262,1.22272804448406
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636699350566662,0.0241415170423193,0.0512012394414024,0.029977927755847,0.029977927755847,0.0124686956152638,0.0108769472388472,0.0119381128231249,0.00504053652531941,0.00716286769387495,0.00848932467422217,0.0018570397724861,0,0,0,0,0,0,0,0,0,0,0.199499129844221,1.42222717432828
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,0.0188356891209304,0.027590305191222,0.0403242922025553,0.0238762256462498,0.00955049025849994,0.0106116558427777,0.00318349675283331,0.00424466233711108,0.00397937094104164,0.00106116558427777,0.00132645698034721,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0.146440850630332,1.56866802495861
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.0018570397724861,0.00610170210959718,0.0241415170423193,0.020958020289486,0.0159174837641666,0.0148563181798888,0.00477524512924997,0.00689757629780551,0.00344878814890275,0.00212233116855554,0,0.000795874188208328,0.000265291396069443,0.000530582792138885,0,0,0,0,0,0,0.102933061674944,1.67160108663356
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318349675283331,0.00955049025849994,0.0124686956152638,0.0225497686659026,0.00610170210959718,0.00663228490173607,0.00450995373318053,0.00265291396069443,0.000530582792138885,0.00106116558427777,0.00106116558427777,0,0,0,0,0,0,0,0.0703022199584023,1.74190330659196
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00212233116855554,0.00265291396069443,0.0111422386349166,0.00822403327815272,0.00583641071352774,0.00424466233711108,0.00344878814890275,0.000795874188208328,0.00238762256462498,0.00132645698034721,0,0,0,0,0,0,0,0.0427119147671803,1.78461522135914
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00212233116855554,0.00875461607029161,0.00795874188208328,0.00795874188208328,0.000795874188208328,0,0.000265291396069443,0.000530582792138885,0,0,0,0,0,0,0,0.0286514707754998,1.81326669213464
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0.00132645698034721,0.00159174837641666,0.00397937094104164,0.0018570397724861,0.000530582792138885,0.000530582792138885,0,0,0,0,0,0,0,0,0.0100810730506388,1.82334776518528
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018570397724861,0,0.00132645698034721,0.000530582792138885,0.000530582792138885,0,0,0,0,0,0,0,0.00424466233711108,1.82759242752239
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0,0,0.00212233116855554,0,0,0,0,0,0,0,0.00238762256462498,1.82998005008702
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82998005008702
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82998005008702
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82998005008702
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82998005008702
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82998005008702
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82998005008702
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82998005008702
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82998005008702
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82998005008702
"ColTotals",0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00238762256462498,0.00610170210959718,0.0127339870113332,0.0244068084383887,0.0504053652531941,0.0506706566492635,0.0713633855426801,0.0764039220679995,0.128931618489749,0.130523366866166,0.173765864425485,0.157583089265249,0.206661997538096,0.131849823846513,0.162093042998429,0.100280147714249,0.0819750413854578,0.0965660681692771,0.0456301201239441,0.0453648287278747,0.0403242922025553,0.0151216095759582,0.00530582792138885,0.00663228490173607,0.00610170210959718,0.000530582792138885,0,0,0,0,0,0,1.82998005008702,NA
"ColCumSum",0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00265291396069443,0.00875461607029161,0.0214886030816249,0.0458954115200136,0.0963007767732077,0.146971433422471,0.218334818965151,0.294738741033151,0.4236703595229,0.554193726389066,0.727959590814551,0.8855426800798,1.0922046776179,1.22405450146441,1.38614754446284,1.48642769217709,1.56840273356255,1.66496880173182,1.71059892185577,1.75596375058364,1.7962880427862,1.81140965236215,1.81671548028354,1.82334776518528,1.82944946729488,1.82998005008702,1.82998005008702,1.82998005008702,1.82998005008702,1.82998005008702,1.82998005008702,1.82998005008702,NA,NA
