"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,0.00291820535676387,0.0400590008064858,0.0474871598964302,0.111157094953096,0.0604864383038329,0.0716286769387495,0.0490789082728469,0.0305085105479859,0.0328961331126109,0.0108769472388472,0.00795874188208328,0.00769345048601384,0.00477524512924997,0.00159174837641666,0.000265291396069443,0.000530582792138885,0,0,0,0,0,0,0,0.481238592469969,4.79991722908443
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00106116558427777,0.00663228490173607,0.0501400738571247,0.0562417759667218,0.069506345770194,0.0453648287278747,0.0326308417165415,0.0328961331126109,0.0156521923680971,0.0148563181798888,0.00928519886243049,0.00159174837641666,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0,0.336654781612123,5.13657201069655
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00663228490173607,0.016182775160236,0.0424466233711108,0.0429772061632497,0.0281208879833609,0.0443036631435969,0.0153869009720277,0.0116728214270555,0.0108769472388472,0.00212233116855554,0.00106116558427777,0.000795874188208328,0,0,0,0,0,0,0,0,0.222844772698332,5.35941678339488
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159174837641666,0.00716286769387495,0.0214886030816249,0.018570397724861,0.0307738019440554,0.00928519886243049,0.00928519886243049,0.0132645698034721,0.0037140795449722,0.00318349675283331,0.00159174837641666,0,0,0,0,0,0,0,0,0.119911711023388,5.47932849441827
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,0.00450995373318053,0.00344878814890275,0.0188356891209304,0.011407530030986,0.0103463644467083,0.0122034042191944,0.00663228490173607,0.000530582792138885,0.000530582792138885,0.000265291396069443,0,0,0,0,0,0,0,0.0700369285623329,5.5493654229806
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000530582792138885,0.0037140795449722,0.00424466233711108,0.00583641071352774,0.00344878814890275,0.00477524512924997,0.00238762256462498,0.00159174837641666,0.000265291396069443,0,0,0,0,0,0,0,0.0270597223990832,5.57642514537968
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.00132645698034721,0.00450995373318053,0.00265291396069443,0.0018570397724861,0.00159174837641666,0.00212233116855554,0,0,0,0,0,0,0,0.0148563181798888,5.59128146355957
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00132645698034721,0.000795874188208328,0.000265291396069443,0.0018570397724861,0.00212233116855554,0.00106116558427777,0,0,0,0,0,0,0.00769345048601384,5.59897491404559
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0.000795874188208328,0,0.00132645698034721,0,0,0,0,0,0,0,0.00238762256462498,5.60136253661021
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60136253661021
"ColTotals",0,0,0,0,0,0,0,0,0,0.00159174837641666,0.00291820535676387,0.0204274374973471,0.0798527102169022,0.117258797062694,0.159970711829874,0.205866123349887,0.250169786493484,0.206661997538096,0.288902330319623,0.308799185024831,0.392631266182775,0.380427861963581,0.481238592469969,0.422874485334692,0.563744216647566,0.341960609533512,0.389978352222081,0.274311303535804,0.181989897703638,0.220191858737637,0.0936478628125133,0.0793221274247634,0.071893968334819,0.0313043847361942,0.013795152595611,0.00955049025849994,0.00663228490173607,0.00212233116855554,0.00106116558427777,0.000265291396069443,0,0,0,0,5.60136253661021,NA
"ColCumSum",0,0,0,0,0,0,0,0,0,0.00159174837641666,0.00450995373318053,0.0249373912305276,0.10479010144743,0.222048898510123,0.382019610339997,0.587885733689885,0.838055520183369,1.04471751772147,1.33361984804109,1.64241903306592,2.03505029924869,2.41547816121228,2.89671675368224,3.31959123901694,3.8833354556645,4.22529606519801,4.61527441742009,4.8895857209559,5.07157561865954,5.29176747739717,5.38541534020969,5.46473746763445,5.53663143596927,5.56793582070546,5.58173097330107,5.59128146355957,5.59791374846131,5.60003607962987,5.60109724521414,5.60136253661021,5.60136253661021,5.60136253661021,5.60136253661021,5.60136253661021,NA,NA
