"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00769345048601384,0.0193662719130693,0.0689757629780551,0.0580988157392079,0.0721592597308884,0.0424466233711108,0.0331614245086803,0.0238762256462498,0.0262638482108748,0.0222844772698332,0.0055711193174583,0.0055711193174583,0.00291820535676387,0.00212233116855554,0.000530582792138885,0,0.000265291396069443,0,0,0,0,0,0,0,0.391570100598497,2.4109682074791
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018570397724861,0.0132645698034721,0.0305085105479859,0.0915255316439577,0.0405895835986247,0.0538541534020969,0.0297126363597776,0.0188356891209304,0.0183051063287915,0.00450995373318053,0.00663228490173607,0.00397937094104164,0.000795874188208328,0.000795874188208328,0.000530582792138885,0,0,0,0,0,0,0,0,0.315696761322637,2.72666496880173
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00106116558427777,0.00450995373318053,0.0358143384693748,0.0326308417165415,0.0657922662252218,0.0384672524300692,0.0201621461012776,0.0201621461012776,0.0108769472388472,0.00981578165456938,0.00504053652531941,0.00132645698034721,0.000530582792138885,0.00106116558427777,0,0,0,0,0,0,0,0,0.24751687253279,2.97418184133452
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00344878814890275,0.00742815908994439,0.0376713782418609,0.0403242922025553,0.0225497686659026,0.0302432191519165,0.0145910267838193,0.0055711193174583,0.00610170210959718,0.0037140795449722,0.0018570397724861,0.000265291396069443,0,0,0,0,0,0,0,0,0.174031155821554,3.14821299715608
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00955049025849994,0.0127339870113332,0.0111422386349166,0.0281208879833609,0.0108769472388472,0.0129992784074027,0.0103463644467083,0.00238762256462498,0.00106116558427777,0.00106116558427777,0.000530582792138885,0,0,0,0,0,0,0,0.101076021902458,3.24928901905853
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00265291396069443,0.00238762256462498,0.0167133579523749,0.00981578165456938,0.00716286769387495,0.00583641071352774,0.00477524512924997,0.000795874188208328,0.000265291396069443,0.00159174837641666,0.000265291396069443,0,0,0,0,0,0,0.0527929878178191,3.30208200687635
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397937094104164,0.00583641071352774,0.00875461607029161,0.00530582792138885,0.00132645698034721,0.00238762256462498,0.00265291396069443,0.00132645698034721,0,0,0,0,0,0,0,0.0315696761322637,3.33365168300862
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.00132645698034721,0.0018570397724861,0.00424466233711108,0.000530582792138885,0.000530582792138885,0.00106116558427777,0.000530582792138885,0,0,0,0,0,0,0,0.0108769472388472,3.34452863024746
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.000265291396069443,0,0.000795874188208328,0.000795874188208328,0.00106116558427777,0,0,0,0,0,0,0,0,0.00344878814890275,3.34797741839637
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0,0.000795874188208328,0,0,0,0,0,0,0,0,0.00106116558427777,3.34903858398064
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34903858398064
"ColTotals",0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.00212233116855554,0.0135298611995416,0.0281208879833609,0.0514665308374719,0.0899337832675411,0.135563903391485,0.111687677745235,0.158113672057388,0.165541831147332,0.248047455324929,0.235578759709665,0.312247973173734,0.249373912305276,0.358673967485887,0.199233838448151,0.285984124962859,0.185173394456471,0.130788658262235,0.161031877414152,0.0721592597308884,0.062343478076319,0.0474871598964302,0.0180398149327221,0.0100810730506388,0.0100810730506388,0.00477524512924997,0.000795874188208328,0.000265291396069443,0,0,0,0,0,3.34903858398064,NA
"ColCumSum",0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.00291820535676387,0.0164480665563054,0.0445689545396664,0.0960354853771383,0.185969268644679,0.321533172036164,0.4332208497814,0.591334521838788,0.75687635298612,1.00492380831105,1.24050256802071,1.55275054119445,1.80212445349972,2.16079842098561,2.36003225943376,2.64601638439662,2.83118977885309,2.96197843711533,3.12301031452948,3.19516957426037,3.25751305233669,3.30500021223312,3.32304002716584,3.33312110021648,3.34320217326712,3.34797741839637,3.34877329258457,3.34903858398064,3.34903858398064,3.34903858398064,3.34903858398064,3.34903858398064,3.34903858398064,NA,NA
