"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.0018570397724861,0.00663228490173607,0.00822403327815272,0.00610170210959718,0.00450995373318053,0.00159174837641666,0.00106116558427777,0.000530582792138885,0.0018570397724861,0.000530582792138885,0,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336920073008192,0.0626087694723885
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0.00132645698034721,0.00875461607029161,0.00610170210959718,0.0122034042191944,0.00504053652531941,0.00504053652531941,0.00132645698034721,0.00238762256462498,0.00212233116855554,0.000530582792138885,0.00132645698034721,0,0,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0.0469565771042914,0.10956534657668
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00106116558427777,0.00291820535676387,0.0116728214270555,0.00901990746636105,0.0100810730506388,0.00742815908994439,0.0037140795449722,0.00106116558427777,0.000795874188208328,0.00212233116855554,0.00106116558427777,0.00106116558427777,0.000795874188208328,0,0,0,0,0,0,0,0,0,0,0,0.053323570609958,0.162888917186638
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0.00291820535676387,0.00663228490173607,0.0148563181798888,0.00583641071352774,0.00636699350566662,0.0037140795449722,0.00318349675283331,0.00212233116855554,0.0018570397724861,0.000795874188208328,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0.0498747824610552,0.212763699647693
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00238762256462498,0.0122034042191944,0.00689757629780551,0.00795874188208328,0.00716286769387495,0.00291820535676387,0.00318349675283331,0.00106116558427777,0.0018570397724861,0.00159174837641666,0.000530582792138885,0.000795874188208328,0,0,0,0,0,0,0,0,0,0.0488136168767775,0.26157731652447
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.0037140795449722,0.00742815908994439,0.00928519886243049,0.00795874188208328,0.00663228490173607,0.00530582792138885,0.00132645698034721,0.000795874188208328,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0.0432424975593192,0.30481981408379
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000795874188208328,0.00689757629780551,0.00955049025849994,0.00875461607029161,0.00795874188208328,0.00159174837641666,0.00132645698034721,0.000265291396069443,0.000265291396069443,0,0,0.000265291396069443,0,0,0,0,0,0,0,0.0379366696379303,0.34275648372172
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018570397724861,0.00716286769387495,0.00610170210959718,0.00769345048601384,0.00291820535676387,0.00265291396069443,0.000530582792138885,0,0,0.000265291396069443,0.000530582792138885,0.000530582792138885,0,0,0,0,0,0,0.0302432191519165,0.372999702873636
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000530582792138885,0.000795874188208328,0.00928519886243049,0.00636699350566662,0.0037140795449722,0.00291820535676387,0.000795874188208328,0.000530582792138885,0,0,0,0,0,0,0,0,0,0.0252026826265971,0.398202385500233
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00265291396069443,0.00344878814890275,0.00397937094104164,0.00450995373318053,0.000265291396069443,0.000795874188208328,0.000530582792138885,0.000265291396069443,0.000530582792138885,0,0,0,0,0,0,0.0172439407445138,0.415446326244747
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,0.00238762256462498,0.0037140795449722,0.000530582792138885,0.00106116558427777,0.000795874188208328,0,0,0,0,0,0,0,0,0.00981578165456938,0.425262107899317
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00159174837641666,0.00212233116855554,0.000530582792138885,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0.00530582792138885,0.430567935820705
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00106116558427777,0.000530582792138885,0,0.000265291396069443,0,0,0,0,0,0,0,0.00238762256462498,0.43295555838533
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0.00132645698034721,0.00159174837641666,0,0,0,0,0,0,0,0,0.00318349675283331,0.436139055138164
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0,0,0,0,0,0,0,0.000265291396069443,0.436404346534233
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436404346534233
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436404346534233
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436404346534233
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436404346534233
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436404346534233
"ColTotals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000530582792138885,0.00265291396069443,0.00424466233711108,0.00716286769387495,0.0143257353877499,0.020958020289486,0.0172439407445138,0.0336920073008192,0.0262638482108748,0.0490789082728469,0.0307738019440554,0.0405895835986247,0.0400590008064858,0.0302432191519165,0.0419160405789719,0.020958020289486,0.0191009805169999,0.018570397724861,0.00583641071352774,0.0055711193174583,0.0037140795449722,0.00159174837641666,0.00106116558427777,0,0,0,0,0,0,0.436404346534233,NA
"ColCumSum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000795874188208328,0.00344878814890275,0.00769345048601384,0.0148563181798888,0.0291820535676387,0.0501400738571247,0.0673840146016384,0.101076021902458,0.127339870113332,0.176418778386179,0.207192580330235,0.247782163928859,0.287841164735345,0.318084383887262,0.360000424466234,0.38095844475572,0.40005942527272,0.418629822997581,0.424466233711108,0.430037353028567,0.433751432573539,0.435343180949955,0.436404346534233,0.436404346534233,0.436404346534233,0.436404346534233,0.436404346534233,0.436404346534233,0.436404346534233,NA,NA
