"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(0,0.5]",0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0.00159174837641666,0.00795874188208328,0.000795874188208328,0.000795874188208328,0.00344878814890275,0.00159174837641666,0.00106116558427777,0.000795874188208328,0.00159174837641666,0,0.00106116558427777,0,0,0,0,0,0.00106116558427777,0.00106116558427777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230803514580415,0.0230803514580415
"(0.5,1]",0,0,0,0,0,0,0.00106116558427777,0.000795874188208328,0.000265291396069443,0.00477524512924997,0.011407530030986,0.0230803514580415,0.0596905641156246,0.0753427564837217,0.120177002419458,0.232129971560762,0.305350396875929,0.223375355490471,0.168194745108027,0.141665605501082,0.0909949488518188,0.0551806103824441,0.0305085105479859,0.0339572986968887,0.020958020289486,0.0127339870113332,0.013795152595611,0.00291820535676387,0.0055711193174583,0.00769345048601384,0.00106116558427777,0.00291820535676387,0.00106116558427777,0.00132645698034721,0.000530582792138885,0.000795874188208328,0,0,0.000530582792138885,0.000530582792138885,0,0,0,0,1.650377774948,1.67345812640604
"(1,1.5]",0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.00636699350566662,0.0283861793794304,0.0416507491829025,0.102137187486735,0.213559573835901,0.539867991001316,0.501666029967316,0.532705123307441,0.452852413090539,0.411997538095844,0.282004754021818,0.208253745914512,0.139277982936457,0.103728935863152,0.0379366696379303,0.0519971136296108,0.023345642854111,0.0201621461012776,0.0135298611995416,0.00769345048601384,0.0108769472388472,0.0037140795449722,0.0018570397724861,0.00159174837641666,0.00106116558427777,0.000795874188208328,0,0,0,0,0,0,0,3.73981281039093,5.41327093679698
"(1.5,2]",0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000795874188208328,0.0055711193174583,0.0191009805169999,0.0952396111889299,0.184642811664332,0.326573708561484,0.374326159853984,0.395814762935609,0.354959887940914,0.323124920412581,0.235578759709665,0.157848380661318,0.0806485844051106,0.0779956704444161,0.0321002589244026,0.0196315633091388,0.0204274374973471,0.0119381128231249,0.0169786493484443,0.00504053652531941,0.00132645698034721,0.00212233116855554,0.000530582792138885,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,2.74390890954625,8.15717984634322
"(2,2.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00238762256462498,0.0153869009720277,0.0610170210959718,0.113810008913791,0.221783607114054,0.23345642854111,0.274841886327943,0.198703255656013,0.214886030816249,0.0870155779107772,0.0901990746636105,0.0344878814890276,0.0212233116855554,0.0175092321405832,0.00716286769387495,0.00795874188208328,0.00504053652531941,0.00132645698034721,0.00159174837641666,0,0,0,0,0,0,0,0,0,1.61031877414152,9.76749862048474
"(2.5,3]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.000265291396069443,0.00238762256462498,0.00955049025849994,0.0408548749946942,0.0740162995033745,0.130788658262235,0.133706863618999,0.155460758096693,0.110626512160958,0.129462201281888,0.0562417759667218,0.0336920073008192,0.0273250137951526,0.00928519886243049,0.00663228490173607,0.0018570397724861,0.00238762256462498,0.000530582792138885,0,0,0,0,0,0,0,0,0,0.925601680886285,10.693100301371
"(3,3.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000530582792138885,0.00318349675283331,0.0108769472388472,0.0411201663907636,0.0612823124920413,0.107443015408124,0.0684451801859162,0.110626512160958,0.069506345770194,0.0382019610339997,0.0262638482108748,0.0100810730506388,0.0055711193174583,0.00212233116855554,0.00132645698034721,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,0,0,0.558173097330107,11.2512733987011
"(3.5,4]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.000795874188208328,0.00955049025849994,0.0135298611995416,0.0403242922025553,0.0331614245086803,0.0506706566492635,0.0496094910649858,0.0363449212615136,0.032365550320472,0.0191009805169999,0.0122034042191944,0.000530582792138885,0.000265291396069443,0,0.000265291396069443,0,0,0,0,0,0.000530582792138885,0,0,0.29977927755847,11.5510526762596
"(4,4.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0.000795874188208328,0.000530582792138885,0.00583641071352774,0.0100810730506388,0.0201621461012776,0.0230803514580415,0.0201621461012776,0.027590305191222,0.0220191858737637,0.00769345048601384,0.00504053652531941,0.000530582792138885,0.000265291396069443,0.00132645698034721,0,0,0,0,0,0,0,0,0.145379685046055,11.6964323613057
"(4.5,5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0,0,0.000530582792138885,0.00291820535676387,0.00344878814890275,0.00769345048601384,0.00795874188208328,0.0119381128231249,0.0100810730506388,0.00875461607029161,0.00504053652531941,0.00477524512924997,0.00159174837641666,0.000795874188208328,0,0,0,0.000265291396069443,0,0,0,0,0.0660575576212912,11.7624899189269
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.000530582792138885,0.0018570397724861,0.00344878814890275,0.00424466233711108,0.0037140795449722,0.00291820535676387,0.00265291396069443,0.00132645698034721,0.000795874188208328,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,0,0.0236109342501804,11.7861008531771
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106116558427777,0.00344878814890275,0,0.0018570397724861,0.00265291396069443,0.00265291396069443,0.00132645698034721,0.000530582792138885,0,0,0,0,0,0,0,0,0.0135298611995416,11.7996307143767
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.000795874188208328,0.00106116558427777,0.00159174837641666,0.000265291396069443,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,0,0,0.00583641071352774,11.8054671250902
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0.00159174837641666,11.8070588734666
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8070588734666
"ColTotals",0,0,0,0,0,0,0.00106116558427777,0.000795874188208328,0.000265291396069443,0.00477524512924997,0.0124686956152638,0.0294473449637081,0.0899337832675411,0.125748121736916,0.22868118341186,0.46638227429008,0.946559701175771,0.926928137866633,1.0922046776179,1.09379642599431,1.16701685130948,1.01129080181672,1.02004541788701,0.816566917101745,0.807016426843245,0.444363088416316,0.548887898467677,0.300840443142748,0.208519037310582,0.194193301922832,0.102933061674944,0.0854238295343605,0.0376713782418609,0.0196315633091388,0.0124686956152638,0.00689757629780551,0.00212233116855554,0.000265291396069443,0.000530582792138885,0.000795874188208328,0,0.000530582792138885,0,0,11.8070588734666,NA
