"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3977779192665
"ColTotals",0,0,0,0,0,0,0.000265291396069443,0.00636699350566662,0.0204274374973471,0.0408548749946942,0.064731100640944,0.10001485631818,0.184908103060402,0.16182775160236,0.305880979668067,0.574355872490343,1.10944861836241,1.11740736024449,1.3665159811537,1.38455579608642,1.43708349250817,1.3126618277516,1.30815187401842,0.996169192240757,1.1216520225816,0.669595483679273,0.725837259645995,0.420486862770067,0.301371025934887,0.257332654187359,0.137420943163971,0.111952969141305,0.0758733392758606,0.0283861793794304,0.0241415170423193,0.0177745235366527,0.00610170210959718,0.00212233116855554,0.00265291396069443,0.00159174837641666,0.000530582792138885,0.00132645698034721,0,0,15.3977779192665,NA
"ColCumSum",0,0,0,0,0,0,0.000265291396069443,0.00663228490173607,0.0270597223990832,0.0679145973937773,0.132645698034721,0.232660554352901,0.417568657413303,0.579396409015663,0.88527738868373,1.45963326117407,2.56908187953648,3.68648923978098,5.05300522093467,6.4375610170211,7.87464450952927,9.18730633728087,10.4954582112993,11.49162740354,12.6132794261217,13.2828749098009,14.0087121694469,14.429199032217,14.7305700581519,14.9879027123392,15.1253236555032,15.2372766246445,15.3131499639204,15.3415361432998,15.3656776603421,15.3834521838788,15.3895538859884,15.3916762171569,15.3943291311176,15.395920879494,15.3964514622862,15.3977779192665,15.3977779192665,15.3977779192665,NA,NA
