"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00159174837641666,0.000530582792138885,0.000265291396069443,0.000530582792138885,0.0018570397724861,0.000265291396069443,0,0.000265291396069443,0,0,0,0,0,0,0,0,0.0055711193174583,2.25603803217454
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0,0.00106116558427777,2.25709919775882
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000530582792138885,0,0,0,0,0,0,0,0,0,0.000795874188208328,2.25789507194703
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25789507194703
"ColTotals",0,0,0,0,0,0,0,0,0,0,0.00238762256462498,0.0018570397724861,0.016182775160236,0.0167133579523749,0.055711193174583,0.0978925251496243,0.161562460206291,0.182255189099707,0.225232395262957,0.222579481302262,0.218600110361221,0.179867566535082,0.201621461012776,0.165541831147332,0.164745956959124,0.0838320811579439,0.0859544123264994,0.0527929878178191,0.0429772061632497,0.0384672524300692,0.0175092321405832,0.0124686956152638,0.00689757629780551,0.00238762256462498,0.00132645698034721,0.000265291396069443,0,0,0.000265291396069443,0,0,0,0,0,2.25789507194703,NA
"ColCumSum",0,0,0,0,0,0,0,0,0,0,0.00238762256462498,0.00424466233711108,0.0204274374973471,0.037140795449722,0.0928519886243049,0.190744513773929,0.35230697398022,0.534562163079927,0.759794558342884,0.982374039645146,1.20097415000637,1.38084171654145,1.58246317755423,1.74800500870156,1.91275096566068,1.99658304681863,2.08253745914512,2.13533044696294,2.17830765312619,2.21677490555626,2.23428413769685,2.24675283331211,2.25365040960992,2.25603803217454,2.25736448915489,2.25762978055096,2.25762978055096,2.25762978055096,2.25789507194703,2.25789507194703,2.25789507194703,2.25789507194703,2.25789507194703,2.25789507194703,NA,NA
