"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0,0.000265291396069443,0.00238762256462498,0.00610170210959718,0.0180398149327221,0.0217538944776943,0.0289167621715693,0.0172439407445138,0.0122034042191944,0.00716286769387495,0.00344878814890275,0.00212233116855554,0.00291820535676387,0.00159174837641666,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0,0.126013413132985,0.291555244280317
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00344878814890275,0.0127339870113332,0.0297126363597776,0.0188356891209304,0.0212233116855554,0.0116728214270555,0.0111422386349166,0.00450995373318053,0.00397937094104164,0.00397937094104164,0.00106116558427777,0.000530582792138885,0.000530582792138885,0,0.000265291396069443,0,0,0,0,0,0,0,0,0,0.12389108196443,0.415446326244747
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106116558427777,0.0018570397724861,0.0172439407445138,0.0220191858737637,0.0289167621715693,0.011407530030986,0.0159174837641666,0.00822403327815272,0.00663228490173607,0.00530582792138885,0.0037140795449722,0.00212233116855554,0.0037140795449722,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0.12840103569761,0.543847361942357
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,0.00504053652531941,0.0281208879833609,0.0111422386349166,0.0183051063287915,0.0135298611995416,0.00450995373318053,0.00291820535676387,0.0018570397724861,0.00238762256462498,0.00132645698034721,0.00159174837641666,0.000265291396069443,0,0,0,0,0,0,0,0,0,0.0923214058321661,0.636168767774524
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111422386349166,0.0140604439916805,0.0220191858737637,0.0159174837641666,0.00663228490173607,0.00636699350566662,0.00265291396069443,0.0018570397724861,0.000795874188208328,0.000265291396069443,0,0.000795874188208328,0,0,0,0,0,0,0,0,0.0825056241775967,0.71867439195212
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106116558427777,0.00212233116855554,0.0156521923680971,0.0180398149327221,0.0108769472388472,0.00822403327815272,0.00265291396069443,0.00291820535676387,0.000795874188208328,0.000265291396069443,0,0,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0.0631393522645274,0.781813744216648
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318349675283331,0.00636699350566662,0.00981578165456938,0.0127339870113332,0.00901990746636105,0.00318349675283331,0.0018570397724861,0.00212233116855554,0,0.000530582792138885,0.000795874188208328,0,0,0,0,0,0,0,0.0496094910649858,0.831423235281633
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00238762256462498,0.00397937094104164,0.016182775160236,0.00981578165456938,0.00583641071352774,0.00769345048601384,0.000795874188208328,0.000265291396069443,0.000265291396069443,0.00132645698034721,0.00132645698034721,0,0,0,0,0,0,0.0504053652531941,0.881828600534827
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00397937094104164,0.00477524512924997,0.00716286769387495,0.00583641071352774,0.00159174837641666,0.000265291396069443,0,0.00106116558427777,0,0,0,0,0,0,0,0.0252026826265971,0.907031283161424
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238762256462498,0.0018570397724861,0.00504053652531941,0.00106116558427777,0.000795874188208328,0.00132645698034721,0.000265291396069443,0,0,0,0,0,0,0,0.0127339870113332,0.919765270172758
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.00106116558427777,0.00132645698034721,0.000795874188208328,0.000530582792138885,0,0,0,0,0,0,0,0,0.00424466233711108,0.924009932509869
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.000265291396069443,0,0.000265291396069443,0.00106116558427777,0,0,0,0,0,0,0,0.00212233116855554,0.926132263678424
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0.000530582792138885,0.926662846470563
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926662846470563
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926662846470563
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926662846470563
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926662846470563
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926662846470563
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926662846470563
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926662846470563
"ColTotals",0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00132645698034721,0.00265291396069443,0.00716286769387495,0.0100810730506388,0.0188356891209304,0.0307738019440554,0.0265291396069443,0.0464259943121525,0.0546500275903052,0.0912602402478883,0.069506345770194,0.108238889596333,0.0602211469077635,0.0941784456046521,0.0729551339190967,0.0501400738571247,0.0615476038881107,0.0392631266182775,0.0286514707754998,0.0289167621715693,0.00955049025849994,0.00265291396069443,0.00397937094104164,0.00504053652531941,0.00159174837641666,0,0,0,0,0,0,0.926662846470563,NA
"ColCumSum",0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.0018570397724861,0.00450995373318053,0.0116728214270555,0.0217538944776943,0.0405895835986247,0.0713633855426801,0.0978925251496243,0.144318519461777,0.198968547052082,0.29022878729997,0.359735133070164,0.467974022666497,0.52819516957426,0.622373615178913,0.695328749098009,0.745468822955134,0.807016426843245,0.846279553461522,0.874931024237022,0.903847786408591,0.913398276667091,0.916051190627786,0.920030561568827,0.925071098094147,0.926662846470563,0.926662846470563,0.926662846470563,0.926662846470563,0.926662846470563,0.926662846470563,0.926662846470563,NA,NA
