"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212233116855554,0.0122034042191944,0.0265291396069443,0.0469565771042914,0.0565070673627913,0.0416507491829025,0.0480177426885691,0.018570397724861,0.0153869009720277,0.011407530030986,0.00397937094104164,0.00291820535676387,0.00238762256462498,0.000795874188208328,0.00106116558427777,0,0.000265291396069443,0.000265291396069443,0,0,0,0.291024661488179,11.0971390975848
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00132645698034721,0.00424466233711108,0.0151216095759582,0.023345642854111,0.0241415170423193,0.034753172885097,0.0198968547052082,0.0156521923680971,0.0103463644467083,0.00397937094104164,0.00106116558427777,0.000530582792138885,0.000795874188208328,0.00106116558427777,0,0,0,0,0,0,0.156521923680971,11.2536610212658
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.00238762256462498,0.00875461607029161,0.00424466233711108,0.0140604439916805,0.0103463644467083,0.0119381128231249,0.0148563181798888,0.00159174837641666,0.00212233116855554,0.00344878814890275,0.00159174837641666,0.000530582792138885,0,0,0,0,0,0,0.0764039220679995,11.3300649433338
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000530582792138885,0.00132645698034721,0.00504053652531941,0.00291820535676387,0.00610170210959718,0.00689757629780551,0.00663228490173607,0.00344878814890275,0.00132645698034721,0.000265291396069443,0,0,0,0,0,0,0,0.034753172885097,11.3648181162189
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106116558427777,0.00106116558427777,0.00291820535676387,0.00397937094104164,0.00212233116855554,0.00238762256462498,0.00106116558427777,0.000530582792138885,0,0,0,0,0,0,0,0.0151216095759582,11.3799397257948
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.000795874188208328,0.00159174837641666,0.000795874188208328,0.000265291396069443,0.000265291396069443,0.000795874188208328,0,0,0,0,0,0,0,0.00530582792138885,11.3852455537162
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00106116558427777,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0.0018570397724861,11.3871025934887
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,11.388429050469
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388429050469
"ColTotals",0,0,0,0,0,0,0,0.000530582792138885,0.00875461607029161,0.0374060868457914,0.141135022708944,0.305880979668067,0.431894392801053,0.27616834330829,0.291820535676387,0.390774226410289,0.574886455282482,0.555520183369413,0.730347213379176,0.691084086760898,0.883420348911244,0.821607453627064,0.935152171144785,0.791364234475147,0.901460163843966,0.546500275903052,0.617333078653593,0.425262107899317,0.281739462625748,0.286249416358929,0.131319241054374,0.113810008913791,0.0976272337535549,0.0427119147671803,0.0315696761322637,0.0236109342501804,0.0103463644467083,0.00610170210959718,0.0018570397724861,0.00132645698034721,0.00106116558427777,0.000265291396069443,0.000530582792138885,0,11.388429050469,NA
"ColCumSum",0,0,0,0,0,0,0,0.000530582792138885,0.00928519886243049,0.0466912857082219,0.187826308417165,0.493707288085233,0.925601680886286,1.20177002419458,1.49359055987096,1.88436478628125,2.45925124156373,3.01477142493315,3.74511863831232,4.43620272507322,5.31962307398446,6.14123052761153,7.07638269875631,7.86774693323146,8.76920709707543,9.31570737297848,9.93304045163207,10.3583025595314,10.6400420221571,10.9262914385161,11.0576106795704,11.1714206884842,11.2690479222378,11.311759837005,11.3433295131372,11.3669404473874,11.3772868118341,11.3833885139437,11.3852455537162,11.3865720106965,11.3876331762808,11.3878984676769,11.388429050469,11.388429050469,NA,NA
